"","day","hour","min","temp_log","temp_set","hum_log","hum_set"
"1942",3,3,21,19.5,19.6,79,80
"1943",3,3,22,19.5,19.6,84,80
"1944",3,3,23,19.4,19.6,77,80
"1945",3,3,24,19.5,19.6,84,80
"1946",3,3,25,19.3,19.6,80,80
"1947",3,3,26,19.6,19.6,85,80
"1948",3,3,27,19.2,19.6,82,80
"1949",3,3,28,19.6,19.6,82,80
"1950",3,3,29,19.3,19.6,83,80
"1951",3,3,30,19.5,19.6,79,80
"1952",3,3,31,19.3,19.6,84,80
"1953",3,3,32,19.5,19.6,77,80
"1954",3,3,33,19.5,19.6,84,80
"1955",3,3,34,19.4,19.6,79,80
"1956",3,3,35,19.6,19.6,85,80
"1957",3,3,36,19.2,19.6,82,80
"1958",3,3,37,19.6,19.6,82,80
"1959",3,3,38,19.3,19.6,83,80
"1960",3,3,39,19.5,19.6,78,80
"1961",3,3,40,19.4,19.6,83,80
"1962",3,3,41,19.4,19.6,77,80
"1963",3,3,42,19.5,19.6,84,80
"1964",3,3,43,19.4,19.6,79,80
"1965",3,3,44,19.6,19.6,85,80
"1966",3,3,45,19.2,19.6,82,80
"1967",3,3,46,19.6,19.6,82,80
"1968",3,3,47,19.3,19.6,83,80
"1969",3,3,48,19.5,19.6,78,80
"1970",3,3,49,19.4,19.6,84,80
"1971",3,3,50,19.4,19.6,77,80
"1972",3,3,51,19.5,19.6,85,80
"1973",3,3,52,19.3,19.6,81,80
"1974",3,3,53,19.6,19.6,84,80
"1975",3,3,54,19.2,19.6,82,80
"1976",3,3,55,19.6,19.6,82,80
"1977",3,3,56,19.3,19.6,83,80
"1978",3,3,57,19.5,19.6,78,80
"1979",3,3,58,19.4,19.6,84,80
"1980",3,3,59,19.4,19.6,77,80
"1981",3,4,0,19.5,19.6,85,80
"1982",3,4,1,19.3,19.6,81,80
"1983",3,4,2,19.6,19.6,84,80
"1984",3,4,3,19.3,19.6,82,80
"1985",3,4,4,19.6,19.6,80,80
"1986",3,4,5,19.4,19.6,84,80
"1987",3,4,6,19.5,19.6,77,80
"1988",3,4,7,19.5,19.6,84,80
"1989",3,4,8,19.3,19.6,80,80
"1990",3,4,9,19.6,19.6,85,80
"1991",3,4,10,19.3,19.6,82,80
"1992",3,4,11,19.6,19.6,80,80
"1993",3,4,12,19.3,19.6,83,80
"1994",3,4,13,19.5,19.6,77,80
"1995",3,4,14,19.5,19.6,84,80
"1996",3,4,15,19.3,19.6,79,80
"1997",3,4,16,19.6,19.6,85,80
"1998",3,4,17,19.3,19.6,82,80
"1999",3,4,18,19.6,19.6,83,80
"2000",3,4,19,19.3,19.6,83,80
"2001",3,4,20,19.6,19.6,79,80
"2002",3,4,21,19.4,19.6,83,80
"2003",3,4,22,19.5,19.6,77,80
"2004",3,4,23,19.5,19.6,84,80
"2005",3,4,24,19.3,19.6,79,80
"2006",3,4,25,19.6,19.6,85,80
"2007",3,4,26,19.3,19.6,82,80
"2008",3,4,27,19.6,19.6,84,80
"2009",3,4,28,19.3,19.6,83,80
"2010",3,4,29,19.5,19.6,79,80
"2011",3,4,30,19.4,19.6,84,80
"2012",3,4,31,19.5,19.6,77,80
"2013",3,4,32,19.5,19.6,84,80
"2014",3,4,33,19.3,19.6,80,80
"2015",3,4,34,19.6,19.6,85,80
"2016",3,4,35,19.2,19.6,82,80
"2017",3,4,36,19.6,19.6,83,80
"2018",3,4,37,19.3,19.6,83,80
"2019",3,4,38,19.5,19.6,79,80
"2020",3,4,39,19.4,19.6,84,80
"2021",3,4,40,19.4,19.6,78,80
"2022",3,4,41,19.5,19.6,84,80
"2023",3,4,42,19.2,19.6,80,80
"2024",3,4,43,19.6,19.6,85,80
"2025",3,4,44,19.2,19.6,82,80
"2026",3,4,45,19.6,19.6,82,80
"2027",3,4,46,19.3,19.6,83,80
"2028",3,4,47,19.6,19.6,78,80
"2029",3,4,48,19.4,19.6,84,80
"2030",3,4,49,19.4,19.6,77,80
"2031",3,4,50,19.6,19.6,85,80
"2032",3,4,51,19.3,19.6,81,80
"2033",3,4,52,19.6,19.6,84,80
"2034",3,4,53,19.3,19.6,83,80
"2035",3,4,54,19.6,19.6,80,80
"2036",3,4,55,19.3,19.6,84,80
"2037",3,4,56,19.4,19.6,77,80
"2038",3,4,57,19.5,19.6,84,80
"2039",3,4,58,19.3,19.6,80,80
"2040",3,4,59,19.6,19.6,85,80
"2041",3,5,0,19.3,19.6,82,80
"2042",3,5,1,19.6,19.6,82,80
"2043",3,5,2,19.3,19.6,83,80
"2044",3,5,3,19.6,19.6,79,80
"2045",3,5,4,19.4,19.6,83,80
"2046",3,5,5,19.5,19.6,77,80
"2047",3,5,6,19.5,19.6,84,80
"2048",3,5,7,19.3,19.6,80,80
"2049",3,5,8,19.6,19.6,85,80
"2050",3,5,9,19.3,19.6,82,80
"2051",3,5,10,19.6,19.6,82,80
"2052",3,5,11,19.3,19.6,83,80
"2053",3,5,12,19.6,19.6,79,80
"2054",3,5,13,19.3,19.6,84,80
"2055",3,5,14,19.5,19.6,77,80
"2056",3,5,15,19.5,19.6,84,80
"2057",3,5,16,19.3,19.6,81,80
"2058",3,5,17,19.6,19.6,85,80
"2059",3,5,18,19.3,19.6,82,80
"2060",3,5,19,19.6,19.6,83,80
"2061",3,5,20,19.3,19.6,83,80
"2062",3,5,21,19.6,19.6,80,80
"2063",3,5,22,19.4,19.6,83,80
"2064",3,5,23,19.5,19.6,77,80
"2065",3,5,24,19.5,19.6,84,80
"2066",3,5,25,19.3,19.6,78,80
"2067",3,5,26,19.6,19.6,85,80
"2068",3,5,27,19.3,19.6,81,80
"2069",3,5,28,19.6,19.6,84,80
"2070",3,5,29,19.3,19.6,82,80
"2071",3,5,30,19.6,19.6,81,80
"2072",3,5,31,19.3,19.6,83,80
"2073",3,5,32,19.5,19.6,78,80
"2074",3,5,33,19.5,19.6,84,80
"2075",3,5,34,19.4,19.6,78,80
"2076",3,5,35,19.5,19.6,85,80
"2077",3,5,36,19.2,19.6,82,80
"2078",3,5,37,19.6,19.6,84,80
"2079",3,5,38,19.3,19.6,82,80
"2080",3,5,39,19.6,19.6,79,80
"2081",3,5,40,19.4,19.6,84,80
"2082",3,5,41,19.4,19.6,77,80
"2083",3,5,42,19.6,19.6,84,80
"2084",3,5,43,19.4,23.4,78,71
"2085",3,5,44,20.3,23.4,72,71
"2086",3,5,45,21.6,23.4,76,71
"2087",3,5,46,22.5,23.4,73,71
"2088",3,5,47,23.1,23.4,69,71
"2089",3,5,48,23,23.4,75,71
"2090",3,5,49,22.8,23.4,75,71
"2091",3,5,50,22.8,23.4,72,71
"2092",3,5,51,23,23.4,68,71
"2093",3,5,52,23,23.4,76,71
"2094",3,5,53,22.9,23.4,75,71
"2095",3,5,54,22.8,23.4,71,71
"2096",3,5,55,23,23.4,70,71
"2097",3,5,56,23,23.4,76,71
"2098",3,5,57,22.8,23.4,74,71
"2099",3,5,58,22.9,23.4,70,71
"2100",3,5,59,23.1,23.4,70,71
"2101",3,6,0,23,23.4,76,71
"2102",3,6,1,22.8,23.4,74,71
"2103",3,6,2,22.9,23.4,70,71
"2104",3,6,3,23.1,23.4,71,71
"2105",3,6,4,23,23.4,76,71
"2106",3,6,5,22.8,23.4,74,71
"2107",3,6,6,22.9,23.4,69,71
"2108",3,6,7,23,23.4,71,71
"2109",3,6,8,23.1,23.4,76,71
"2110",3,6,9,22.9,23.4,74,71
"2111",3,6,10,23,23.4,69,71
"2112",3,6,11,23.1,23.4,72,71
"2113",3,6,12,23,23.4,76,71
"2114",3,6,13,22.9,23.4,74,71
"2115",3,6,14,23,23.4,67,71
"2116",3,6,15,23.1,23.4,74,71
"2117",3,6,16,23,23.4,76,71
"2118",3,6,17,22.9,23.4,74,71
"2119",3,6,18,23,23.4,68,71
"2120",3,6,19,23.1,23.4,74,71
"2121",3,6,20,23,23.4,76,71
"2122",3,6,21,22.9,23.4,74,71
"2123",3,6,22,23,23.4,68,71
"2124",3,6,23,23.1,23.4,73,71
"2125",3,6,24,23,23.4,76,71
"2126",3,6,25,22.9,23.4,74,71
"2127",3,6,26,23,23.4,68,71
"2128",3,6,27,23.2,23.4,73,71
"2129",3,6,28,23,23.4,76,71
"2130",3,6,29,22.9,23.4,74,71
"2131",3,6,30,23,23.4,69,71
"2132",3,6,31,23.1,23.4,70,71
"2133",3,6,32,23,23.4,76,71
"2134",3,6,33,22.9,23.4,75,71
"2135",3,6,34,22.9,23.4,72,71
"2136",3,6,35,23.1,23.4,69,71
"2137",3,6,36,23.1,23.4,75,71
"2138",3,6,37,22.9,23.4,75,71
"2139",3,6,38,22.9,23.4,73,71
"2140",3,6,39,23.1,23.4,67,71
"2141",3,6,40,23.1,23.4,73,71
"2142",3,6,41,23,23.4,76,71
"2143",3,6,42,22.9,23.4,74,71
"2144",3,6,43,23,23.4,68,71
"2145",3,6,44,23.1,23.4,70,71
"2146",3,6,45,23.1,23.4,76,71
"2147",3,6,46,22.9,23.4,75,71
"2148",3,6,47,22.9,23.4,71,71
"2149",3,6,48,23,23.4,68,71
"2150",3,6,49,23.1,23.4,73,71
"2151",3,6,50,23,23.4,76,71
"2152",3,6,51,22.9,23.4,74,71
"2153",3,6,52,23,23.4,68,71
"2154",3,6,53,23.1,23.4,71,71
"2155",3,6,54,23.1,23.4,76,71
"2156",3,6,55,23,23.4,75,71
"2157",3,6,56,22.9,23.4,72,71
"2158",3,6,57,23.1,23.4,68,71
"2159",3,6,58,23.1,23.4,75,71
"2160",3,6,59,22.9,23.4,75,71
"2161",3,7,0,22.9,23.4,74,71
"2162",3,7,1,23,23.4,68,71
"2163",3,7,2,23.1,23.4,71,71
"2164",3,7,3,23,23.4,76,71
"2165",3,7,4,22.9,23.4,75,71
"2166",3,7,5,23,23.4,72,71
"2167",3,7,6,23.1,23.4,68,71
"2168",3,7,7,23.1,23.4,75,71
"2169",3,7,8,23,23.4,75,71
"2170",3,7,9,22.9,23.4,74,71
"2171",3,7,10,23.1,23.4,67,71
"2172",3,7,11,23.1,23.4,72,71
"2173",3,7,12,23.1,23.4,76,71
"2174",3,7,13,22.9,23.4,74,71
"2175",3,7,14,22.9,23.4,71,71
"2176",3,7,15,23.1,23.4,68,71
"2177",3,7,16,23.2,23.4,76,71
"2178",3,7,17,23,23.4,75,71
"2179",3,7,18,22.9,23.4,73,71
"2180",3,7,19,23,23.4,68,71
"2181",3,7,20,23.1,23.4,72,71
"2182",3,7,21,23,23.4,76,71
"2183",3,7,22,22.9,23.4,74,71
"2184",3,7,23,22.9,23.4,71,71
"2185",3,7,24,23.1,23.4,68,71
"2186",3,7,25,23.1,23.4,75,71
"2187",3,7,26,23,23.4,76,71
"2188",3,7,27,22.9,23.4,74,71
"2189",3,7,28,23,23.4,68,71
"2190",3,7,29,23.1,23.4,70,71
"2191",3,7,30,23.1,23.4,76,71
"2192",3,7,31,22.9,23.4,75,71
"2193",3,7,32,22.9,23.4,73,71
"2194",3,7,33,23,23.4,68,71
"2195",3,7,34,23.1,23.4,70,71
"2196",3,7,35,23.1,23.4,76,71
"2197",3,7,36,22.9,23.4,75,71
"2198",3,7,37,22.9,23.4,73,71
"2199",3,7,38,23,23.4,68,71
"2200",3,7,39,23.1,23.4,71,71
"2201",3,7,40,23.1,23.4,76,71
"2202",3,7,41,23,23.4,75,71
"2203",3,7,42,22.8,23.4,73,71
"2204",3,7,43,23,23.4,67,71
"2205",3,7,44,23.1,23.4,72,71
"2206",3,7,45,23.1,23.4,76,71
"2207",3,7,46,23,23.4,75,71
"2208",3,7,47,22.9,23.4,73,71
"2209",3,7,48,23.1,23.4,67,71
"2210",3,7,49,23.1,23.4,74,71
"2211",3,7,50,23,23.4,76,71
"2212",3,7,51,22.9,23.4,74,71
"2213",3,7,52,22.9,23.4,71,71
"2214",3,7,53,23.1,23.4,67,71
"2215",3,7,54,23.1,23.4,74,71
"2216",3,7,55,23,23.4,76,71
"2217",3,7,56,22.9,23.4,74,71
"2218",3,7,57,23,23.4,70,71
"2219",3,7,58,23.1,23.4,68,71
"2220",3,7,59,23,23.4,75,71
"2221",3,8,0,23,23.4,76,71
"2222",3,8,1,22.8,23.4,74,71
"2223",3,8,2,22.9,23.4,70,71
"2224",3,8,3,23.1,23.4,68,71
"2225",3,8,4,23.1,23.4,75,71
"2226",3,8,5,23,23.4,76,71
"2227",3,8,6,22.9,23.4,74,71
"2228",3,8,7,22.9,23.4,69,71
"2229",3,8,8,23.1,23.4,69,71
"2230",3,8,9,23.2,23.4,75,71
"2231",3,8,10,23,23.4,76,71
"2232",3,8,11,22.9,23.4,74,71
"2233",3,8,12,22.9,23.4,71,71
"2234",3,8,13,23.1,23.4,67,71
"2235",3,8,14,23.1,23.4,74,71
"2236",3,8,15,23,23.4,76,71
"2237",3,8,16,22.9,23.4,74,71
"2238",3,8,17,23,23.4,71,71
"2239",3,8,18,23.1,23.4,68,71
"2240",3,8,19,23.2,23.4,74,71
"2241",3,8,20,23,23.4,76,71
"2242",3,8,21,22.9,23.4,74,71
"2243",3,8,22,22.9,23.4,71,71
"2244",3,8,23,23.1,23.4,68,71
"2245",3,8,24,23.1,23.4,74,71
"2246",3,8,25,23,23.4,76,71
"2247",3,8,26,22.9,23.4,75,71
"2248",3,8,27,22.9,23.4,72,71
"2249",3,8,28,23,23.4,67,71
"2250",3,8,29,23.1,23.4,73,71
"2251",3,8,30,23.1,23.4,76,71
"2252",3,8,31,22.9,23.4,75,71
"2253",3,8,32,22.9,23.4,73,71
"2254",3,8,33,23,23.4,67,71
"2255",3,8,34,23.2,23.4,72,71
"2256",3,8,35,23.1,23.4,76,71
"2257",3,8,36,23,23.4,75,71
"2258",3,8,37,22.9,23.4,73,71
"2259",3,8,38,23,23.4,67,71
"2260",3,8,39,23.2,23.4,71,71
"2261",3,8,40,23.1,23.4,76,71
"2262",3,8,41,23,23.4,75,71
"2263",3,8,42,22.9,23.4,73,71
"2264",3,8,43,23,23.4,67,71
"2265",3,8,44,23.1,23.4,73,71
"2266",3,8,45,23.1,23.4,76,71
"2267",3,8,46,23,23.4,75,71
"2268",3,8,47,22.9,23.4,73,71
"2269",3,8,48,23.1,23.4,67,71
"2270",3,8,49,23.1,23.4,72,71
"2271",3,8,50,23.2,23.4,76,71
"2272",3,8,51,22.9,23.4,75,71
"2273",3,8,52,22.9,23.4,74,71
"2274",3,8,53,23,23.4,68,71
"2275",3,8,54,23.1,23.4,71,71
"2276",3,8,55,23.1,23.4,76,71
"2277",3,8,56,22.9,23.4,75,71
"2278",3,8,57,23,23.4,73,71
"2279",3,8,58,23,23.4,67,71
"2280",3,8,59,23.1,23.4,74,71
"2281",3,9,0,23,23.4,76,71
"2282",3,9,1,22.9,23.4,74,71
"2283",3,9,2,23,23.4,72,71
"2284",3,9,3,23.1,23.4,67,71
"2285",3,9,4,23.1,23.4,73,71
"2286",3,9,5,23.1,23.4,76,71
"2287",3,9,6,22.9,23.4,75,71
"2288",3,9,7,22.9,23.4,72,71
"2289",3,9,8,23.2,23.4,67,71
"2290",3,9,9,23.1,23.4,74,71
"2291",3,9,10,23.1,23.4,76,71
"2292",3,9,11,22.9,23.4,74,71
"2293",3,9,12,22.9,23.4,72,71
"2294",3,9,13,23.1,23.4,67,71
"2295",3,9,14,23.1,23.4,74,71
"2296",3,9,15,23,23.4,76,71
"2297",3,9,16,22.9,23.4,74,71
"2298",3,9,17,23,23.4,71,71
"2299",3,9,18,23.1,23.4,68,71
"2300",3,9,19,23.1,23.4,75,71
"2301",3,9,20,23,23.4,75,71
"2302",3,9,21,22.9,23.4,74,71
"2303",3,9,22,23,23.4,69,71
"2304",3,9,23,23.2,23.4,72,71
"2305",3,9,24,23.1,23.4,76,71
"2306",3,9,25,23,23.4,75,71
"2307",3,9,26,22.9,23.4,72,71
"2308",3,9,27,23.1,23.4,67,71
"2309",3,9,28,23.2,23.4,73,71
"2310",3,9,29,23,23.4,76,71
"2311",3,9,30,22.9,23.4,74,71
"2312",3,9,31,23,23.4,70,71
"2313",3,9,32,23.1,23.4,68,71
"2314",3,9,33,23.1,23.4,75,71
"2315",3,9,34,23,23.4,76,71
"2316",3,9,35,22.9,23.4,74,71
"2317",3,9,36,23,23.4,70,71
"2318",3,9,37,23.2,23.4,69,71
"2319",3,9,38,23.1,23.4,76,71
"2320",3,9,39,22.9,23.4,75,71
"2321",3,9,40,22.9,23.4,73,71
"2322",3,9,41,23,23.4,68,71
"2323",3,9,42,23.1,23.4,71,71
"2324",3,9,43,23.1,23.4,76,71
"2325",3,9,44,23,23.4,75,71
"2326",3,9,45,22.9,23.4,73,71
"2327",3,9,46,23.1,23.4,67,71
"2328",3,9,47,23.1,23.4,73,71
"2329",3,9,48,23,23.4,76,71
"2330",3,9,49,22.9,23.4,75,71
"2331",3,9,50,23,23.4,72,71
"2332",3,9,51,23,23.4,67,71
"2333",3,9,52,23.1,23.4,73,71
"2334",3,9,53,23.1,23.4,76,71
"2335",3,9,54,23,23.4,75,71
"2336",3,9,55,23,23.4,72,71
"2337",3,9,56,23.1,23.4,67,71
"2338",3,9,57,23.1,23.4,74,71
"2339",3,9,58,23,23.4,76,71
"2340",3,9,59,22.9,23.4,74,71
"2341",3,10,0,23,23.4,71,71
"2342",3,10,1,23.1,23.4,68,71
"2343",3,10,2,23.1,23.4,74,71
"2344",3,10,3,23,23.4,76,71
"2345",3,10,4,22.9,23.4,75,71
"2346",3,10,5,23,23.4,71,71
"2347",3,10,6,23.1,23.4,67,71
"2348",3,10,7,23.1,23.4,74,71
"2349",3,10,8,23,23.4,76,71
"2350",3,10,9,22.9,23.4,74,71
"2351",3,10,10,23,23.4,70,71
"2352",3,10,11,23,23.4,67,71
"2353",3,10,12,23.1,23.4,75,71
"2354",3,10,13,23,23.4,76,71
"2355",3,10,14,22.9,23.4,74,71
"2356",3,10,15,22.9,23.4,70,71
"2357",3,10,16,23.1,23.4,69,71
"2358",3,10,17,23.1,23.4,76,71
"2359",3,10,18,23,23.4,75,71
"2360",3,10,19,22.9,23.4,73,71
"2361",3,10,20,23.1,23.4,67,71
"2362",3,10,21,23.1,23.4,73,71
"2363",3,10,22,23,23.4,76,71
"2364",3,10,23,22.9,23.4,75,71
"2365",3,10,24,22.9,23.4,71,71
"2366",3,10,25,23.1,23.4,68,71
"2367",3,10,26,23.1,23.4,76,71
"2368",3,10,27,23,23.4,76,71
"2369",3,10,28,22.9,23.4,74,71
"2370",3,10,29,23,23.4,70,71
"2371",3,10,30,23.1,23.4,69,71
"2372",3,10,31,23.1,23.4,76,71
"2373",3,10,32,23,23.4,75,71
"2374",3,10,33,22.9,23.4,73,71
"2375",3,10,34,23,23.4,67,71
"2376",3,10,35,23.1,23.4,71,71
"2377",3,10,36,23.1,23.4,76,71
"2378",3,10,37,22.9,23.4,75,71
"2379",3,10,38,23,23.4,73,71
"2380",3,10,39,23.1,23.4,67,71
"2381",3,10,40,23.1,23.4,73,71
"2382",3,10,41,23,23.4,76,71
"2383",3,10,42,22.9,23.4,74,71
"2384",3,10,43,22.9,23.4,71,71
"2385",3,10,44,23.1,23.4,68,71
"2386",3,10,45,23.1,23.4,76,71
"2387",3,10,46,23,23.4,75,71
"2388",3,10,47,22.9,23.4,73,71
"2389",3,10,48,23.1,23.4,68,71
"2390",3,10,49,23.1,23.4,71,71
"2391",3,10,50,23.1,23.4,76,71
"2392",3,10,51,22.9,23.4,75,71
"2393",3,10,52,22.9,23.4,72,71
"2394",3,10,53,23,23.4,67,71
"2395",3,10,54,23.1,23.4,73,71
"2396",3,10,55,23.1,23.4,76,71
"2397",3,10,56,22.9,23.4,74,71
"2398",3,10,57,23,23.4,70,71
"2399",3,10,58,23.1,23.4,68,71
"2400",3,10,59,23.1,23.4,76,71
"2401",3,11,0,22.9,23.4,75,71
"2402",3,11,1,23,23.4,73,71
"2403",3,11,2,23,23.4,68,71
"2404",3,11,3,23.1,23.4,70,71
"2405",3,11,4,23.1,23.4,76,71
"2406",3,11,5,22.9,23.4,75,71
"2407",3,11,6,23,23.4,72,71
"2408",3,11,7,23,23.4,67,71
"2409",3,11,8,23.1,23.4,73,71
"2410",3,11,9,23.1,23.4,76,71
"2411",3,11,10,22.9,23.4,74,71
"2412",3,11,11,22.9,23.4,71,71
"2413",3,11,12,23.1,23.4,67,71
"2414",3,11,13,23.1,23.4,75,71
"2415",3,11,14,23.1,23.4,76,71
"2416",3,11,15,22.9,23.4,74,71
"2417",3,11,16,23,23.4,70,71
"2418",3,11,17,23.1,23.4,68,71
"2419",3,11,18,23.1,23.4,75,71
"2420",3,11,19,23,23.4,76,71
"2421",3,11,20,22.9,23.4,74,71
"2422",3,11,21,23,23.4,68,71
"2423",3,11,22,23.1,23.4,69,71
"2424",3,11,23,23.1,23.4,76,71
"2425",3,11,24,23,23.4,75,71
"2426",3,11,25,22.9,23.4,74,71
"2427",3,11,26,23.1,23.4,68,71
"2428",3,11,27,23.1,23.4,71,71
"2429",3,11,28,23.1,23.4,76,71
"2430",3,11,29,22.9,23.4,75,71
"2431",3,11,30,22.9,23.4,73,71
"2432",3,11,31,23.1,23.4,67,71
"2433",3,11,32,23.1,23.4,73,71
"2434",3,11,33,23.1,23.4,76,71
"2435",3,11,34,22.9,23.4,75,71
"2436",3,11,35,22.9,23.4,72,71
"2437",3,11,36,23,23.4,67,71
"2438",3,11,37,23.1,23.4,72,71
"2439",3,11,38,23.1,23.4,76,71
"2440",3,11,39,23,23.4,75,71
"2441",3,11,40,23,23.4,72,71
"2442",3,11,41,23.1,23.4,68,71
"2443",3,11,42,23.2,23.4,75,71
"2444",3,11,43,23,23.4,75,71
"2445",3,11,44,22.9,23.4,73,71
"2446",3,11,45,23,23.4,68,71
"2447",3,11,46,23.1,23.4,70,71
"2448",3,11,47,23,23.4,76,71
"2449",3,11,48,23,23.4,75,71
"2450",3,11,49,22.9,23.4,73,71
"2451",3,11,50,23.1,23.4,67,71
"2452",3,11,51,23.1,23.4,73,71
"2453",3,11,52,23,23.4,76,71
"2454",3,11,53,22.9,23.4,74,71
"2455",3,11,54,23,23.4,72,71
"2456",3,11,55,23.1,23.4,67,71
"2457",3,11,56,23.1,23.4,74,71
"2458",3,11,57,23,23.4,76,71
"2459",3,11,58,22.9,23.4,74,71
"2460",3,11,59,22.9,23.4,72,71
"2461",3,12,0,23.1,23.4,67,71
"2462",3,12,1,23.1,23.4,75,71
"2463",3,12,2,23,23.4,76,71
"2464",3,12,3,22.9,23.4,74,71
"2465",3,12,4,23,23.4,71,71
"2466",3,12,5,23,23.4,67,71
"2467",3,12,6,23.1,23.4,75,71
"2468",3,12,7,23.1,23.4,76,71
"2469",3,12,8,22.9,23.4,74,71
"2470",3,12,9,23.1,23.4,71,71
"2471",3,12,10,23.1,23.4,67,71
"2472",3,12,11,23.1,23.4,75,71
"2473",3,12,12,23,23.4,76,71
"2474",3,12,13,22.9,23.4,74,71
"2475",3,12,14,22.9,23.4,72,71
"2476",3,12,15,23.1,23.4,67,71
"2477",3,12,16,23.1,23.4,73,71
"2478",3,12,17,23,23.4,76,71
"2479",3,12,18,22.9,23.4,74,71
"2480",3,12,19,23,23.4,70,71
"2481",3,12,20,23.1,23.4,67,71
"2482",3,12,21,23.1,23.4,75,71
"2483",3,12,22,23,23.4,76,71
"2484",3,12,23,22.9,23.4,74,71
"2485",3,12,24,22.9,23.4,70,71
"2486",3,12,25,23.1,23.4,68,71
"2487",3,12,26,23.1,23.4,75,71
"2488",3,12,27,22.9,23.4,76,71
"2489",3,12,28,22.8,23.4,74,71
"2490",3,12,29,23,23.4,70,71
"2491",3,12,30,23.1,23.4,69,71
"2492",3,12,31,23.1,23.4,75,71
"2493",3,12,32,23,23.4,76,71
"2494",3,12,33,22.9,23.4,74,71
"2495",3,12,34,23,23.4,70,71
"2496",3,12,35,23.1,23.4,68,71
"2497",3,12,36,23.1,23.4,74,71
"2498",3,12,37,23,23.4,76,71
"2499",3,12,38,22.9,23.4,75,71
"2500",3,12,39,22.9,23.4,72,71
"2501",3,12,40,23.1,23.4,67,71
"2502",3,12,41,23.1,23.4,74,71
"2503",3,12,42,22.9,23.4,76,71
"2504",3,12,43,22.9,23.4,75,71
"2505",3,12,44,22.9,23.4,71,71
"2506",3,12,45,23,23.4,68,71
"2507",3,12,46,23.1,23.4,74,71
"2508",3,12,47,23.1,23.4,76,71
"2509",3,12,48,23,23.4,75,71
"2510",3,12,49,23,23.4,71,71
"2511",3,12,50,23.1,23.4,67,71
"2512",3,12,51,23.1,23.4,73,71
"2513",3,12,52,23,23.4,76,71
"2514",3,12,53,22.9,23.4,75,71
"2515",3,12,54,22.9,23.4,72,71
"2516",3,12,55,23,23.4,67,71
"2517",3,12,56,23.1,23.4,72,71
"2518",3,12,57,23,23.4,76,71
"2519",3,12,58,22.9,23.4,75,71
"2520",3,12,59,22.9,23.4,73,71
"2521",3,13,0,23,23.4,67,71
"2522",3,13,1,23.1,23.4,73,71
"2523",3,13,2,23.1,23.4,76,71
"2524",3,13,3,23,23.4,75,71
"2525",3,13,4,22.9,23.4,72,71
"2526",3,13,5,23.1,23.4,67,71
"2527",3,13,6,23.2,23.4,73,71
"2528",3,13,7,23,23.4,76,71
"2529",3,13,8,22.9,23.4,75,71
"2530",3,13,9,22.9,23.4,72,71
"2531",3,13,10,23.1,23.4,67,71
"2532",3,13,11,23.1,23.4,74,71
"2533",3,13,12,23,23.4,76,71
"2534",3,13,13,22.9,23.4,74,71
"2535",3,13,14,23,23.4,71,71
"2536",3,13,15,23,23.4,67,71
"2537",3,13,16,23.1,23.4,74,71
"2538",3,13,17,23.1,23.4,76,71
"2539",3,13,18,22.9,23.4,74,71
"2540",3,13,19,22.9,23.4,71,71
"2541",3,13,20,23,23.4,67,71
"2542",3,13,21,23.1,23.4,73,71
"2543",3,13,22,23,23.4,76,71
"2544",3,13,23,22.9,23.4,75,71
"2545",3,13,24,23,23.4,72,71
"2546",3,13,25,23.1,23.4,68,71
"2547",3,13,26,23.1,23.4,71,71
"2548",3,13,27,23,23.4,76,71
"2549",3,13,28,23,23.4,75,71
"2550",3,13,29,22.9,23.4,73,71
"2551",3,13,30,23,23.4,67,71
"2552",3,13,31,23.1,23.4,70,71
"2553",3,13,32,23.1,23.4,76,71
"2554",3,13,33,23,23.4,75,71
"2555",3,13,34,22.8,23.4,74,71
"2556",3,13,35,23,23.4,67,71
"2557",3,13,36,23.1,23.4,70,71
"2558",3,13,37,23.1,23.4,76,71
"2559",3,13,38,23,23.4,75,71
"2560",3,13,39,22.9,23.4,74,71
"2561",3,13,40,23,23.4,69,71
"2562",3,13,41,23.1,23.4,70,71
"2563",3,13,42,23.1,23.4,76,71
"2564",3,13,43,22.9,23.4,75,71
"2565",3,13,44,22.9,23.4,74,71
"2566",3,13,45,23,23.4,68,71
"2567",3,13,46,23.1,23.4,71,71
"2568",3,13,47,23,23.4,76,71
"2569",3,13,48,23,23.4,75,71
"2570",3,13,49,22.9,23.4,73,71
"2571",3,13,50,23,23.4,67,71
"2572",3,13,51,23.1,23.4,72,71
"2573",3,13,52,23.1,23.4,76,71
"2574",3,13,53,23,23.4,75,71
"2575",3,13,54,23,23.4,72,71
"2576",3,13,55,23.1,23.4,67,71
"2577",3,13,56,23.1,23.4,70,71
"2578",3,13,57,23.1,23.4,76,71
"2579",3,13,58,22.9,23.4,75,71
"2580",3,13,59,22.9,23.4,73,71
"2581",3,14,0,23.1,23.4,68,71
"2582",3,14,1,23.2,23.4,72,71
"2583",3,14,2,23.1,23.4,76,71
"2584",3,14,3,22.9,23.4,75,71
"2585",3,14,4,22.9,23.4,73,71
"2586",3,14,5,23.1,23.4,67,71
"2587",3,14,6,23.2,23.4,73,71
"2588",3,14,7,23.1,23.4,76,71
"2589",3,14,8,22.9,23.4,75,71
"2590",3,14,9,22.9,23.4,73,71
